"","fb_post_id","Topic_page","Topic","likes","comments","shares"
"1905","10156978596030825","General","General",198,198,25
"1906","10156965425620825","General","General",61,150,10
"1907","10156960843970825","General","General",123,72,6
"1908","10156961125215825","General","General",84,83,21
"1909","10156960884740825","General","General",317,114,36
"1910","10156954837915825","General","General",815,89,79
"1911","10156954872975825","General","General",61,57,1
"1912","10156954766500825","General","General",75,50,9
"1913","10156953990740825","General","General",65,55,3
"1914","10156950573830825","General","General",21,48,2
"1915","10156936763420825","General","General",215,52,34
"1916","925726284552346","General","General",47,42,2
"1917","160547632026508","General","General",29,28,2
"1918","10156930485325825","General","General",8,23,3
"1919","672461463577040","General","General",74,55,2
"1920","233914134382127","General","General",67,47,1
"1921","10156903765265825","General","General",57,21,7
"1922","651921808994816","General","General",61,73,5
"1923","544047023157422","General","General",46,46,3
"1924","681313499353709","General","General",44,17,5
"1925","10156926070515825","General","General",69,11,5
"1926","230328665047992","General","General",75,49,4
"1927","275976696760996","General","General",68,81,2
"1928","10156916223990825","General","General",237,7,47
"1929","10156915059110825","General","General",53,16,10
"1930","10156907800510825","General","General",80,5,1
"1931","10156911662785825","General","General",237,27,30
"1932","10156907350410825","General","General",40,9,9
"1933","10156905048190825","General","General",198,3,4
"1934","10156903349700825","General","General",40,9,11
"1935","10156884131465825","General","General",31,11,2
"1936","10156883910010825","General","General",34,5,7
"1937","10156892372835825","General","General",146,420,9
"1938","580831135865935","General","General",146,420,9
"1939","10156887464580825","General","General",112,2,27
"1940","10156883939125825","General","General",22,5,2
"1941","1629665473857110","General","General",103,102,10
"1942","10156880689285825","General","General",203,20,77
"1943","10156884804605825","General","General",104,111,22
"1944","1091313701236949","General","General",104,111,22
"1945","10156881189990825","General","General",68,0,3
"1946","10156877348080825","General","General",107,0,9
"1947","574726656471168","General","General",74,20,6
"1948","10156876752495825","General","General",237,0,45
"1949","584199582452565","General","General",201,77,21
"1950","10156860065365825","General","General",65,1,16
"1951","10156857444010825","General","General",91,1,17
"1952","10156857145405825","General","General",75,12,15
"1953","10156856787320825","General","General",128,1,6
"1954","10156850761410825","General","General",131,3,2
"1955","10156850422140825","General","General",49,10,12
"1956","10156841229865825","General","General",140,10,47
"1957","10156840616990825","General","General",60,0,12
"1958","10156840438845825","General","General",48,0,0
"1959","10156837610225825","General","General",69,2,26
"1960","10156837092110825","General","General",651,9,103
"1961","10156830974075825","General","General",94,3,19
"1962","10156831193465825","General","General",25,1,0
"1963","10156830912625825","General","General",55,6,5
"1964","10156827639315825","General","General",1613,14,263
"1965","10156816704805825","General","General",98,1,13
"1966","10156816641380825","General","General",412,4,48
"1967","10156816266025825","General","General",233,3,71
"1968","10156802607765825","General","General",15,0,1
"1969","10156809559135825","General","General",233,9,45
"1970","10156809722480825","General","General",220,3,18
"1971","10156810113075825","General","General",56,0,6
"1972","10156809134225825","General","General",162,6,36
"1973","10156809060950825","General","General",13,0,1
"1974","10156806273915825","General","General",26,0,3
"1975","10156805929095825","General","General",38,0,8
"1976","10156805496620825","General","General",74,6,22
"1977","10156802295265825","General","General",215,2,23
"1978","10156789942835825","General","General",85,7,34
"1979","10156789879775825","General","General",22,2,1
"1980","10156783096935825","General","General",314,2,1
"1981","10156782601830825","General","General",17,0,3
"1982","10156779380705825","General","General",37,3,2
"1983","10156778822610825","General","General",6,0,2
"1984","10156775979415825","General","General",22,0,8
"1985","10156776102800825","General","General",33,1,10
"1986","10156770052910825","General","General",29,0,9
"1987","10156767259285825","General","General",89,0,11
"1988","10156767345825825","General","General",65,1,11
"1989","10156764102325825","General","General",87,1,22
"1990","10156761275785825","General","General",116,2,23
"1991","10156759206385825","General","General",17,0,2
"1992","10156756338450825","General","General",21,0,9
"1993","10156754545885825","General","General",98,15,12
"1994","10156753860290825","General","General",79,1,10
"1995","10156748285525825","General","General",88,3,15
"1996","10156748112360825","General","General",22,1,2
"1997","10156748062940825","General","General",13,1,1
"1998","10156748016105825","General","General",63,1,19
"1999","10156743138810825","General","General",865,43,184
"2000","10156742497075825","General","General",741,57,334
"2001","10156740405310825","General","General",104,0,12
"2002","10156739932400825","General","General",110,0,5
"2003","10156737315795825","General","General",1013,60,89
"2004","10156737134195825","General","General",127,1,80
"2005","10156735203295825","General","General",113,13,15
"2006","10156729434560825","General","General",234,37,47
"2007","10156729203295825","General","General",111,3,5
"2008","10156728384225825","General","General",28,12,10
"2009","10156728201165825","General","General",522,11,184
"2010","10156725679870825","General","General",44,7,8
"2011","10156725255120825","General","General",239,16,13
"2012","10156725352150825","General","General",34,2,6
"2013","10156722909890825","General","General",53,1,8
"2014","10156720857135825","General","General",41,0,2
"2015","10156718314510825","General","General",437,2,200
"2016","10156717816385825","General","General",16,0,2
"2017","10156715325705825","General","General",32,3,9
"2018","10156713302720825","General","General",411,24,247
"2019","10156709711055825","General","General",89,0,29
"2020","10156709984455825","General","General",28,0,2
"2021","10156709897585825","General","General",67,0,16
"2022","10156709730340825","General","General",44,0,19
"2023","10156707250130825","General","General",21,0,7
"2024","10156704396845825","General","General",79,3,1
"2025","10156699507005825","General","General",46,0,8
"2026","10156690934070825","General","General",35,0,2
"2027","10156691431715825","General","General",81,0,23
"2028","10156690830580825","General","General",337,0,32
"2029","10156688473320825","General","General",140,12,21
"2030","10156685813820825","General","General",90,0,12
"2031","10156685836980825","General","General",56,0,13
"2032","10156683971030825","General","General",48,0,3
"2033","10156683740720825","General","General",149,1,75
"2034","10156681236135825","General","General",101,1,9
"2035","10156680788335825","General","General",164,1,36
"2036","10156680662890825","General","General",33,0,10
"2037","10156670075615825","General","General",46,2,11
"2038","10156669894645825","General","General",392,8,99
"2039","10156670449315825","General","General",327,6,89
"2040","10156669910885825","General","General",21,1,1
"2041","10156667674585825","General","General",15,0,0
"2042","10156662665895825","General","General",60,0,19
"2043","10156664808545825","General","General",22,1,1
"2044","10156664698725825","General","General",20,0,3
"2045","10156662506600825","General","General",35,12,1
"2046","10156662296510825","General","General",156,2,9
"2047","10156657469235825","General","General",9,0,1
"2048","3261447513892075","Climate Change","Climate Change",4,1,3
"2049","3258474574189369","Climate Change","Climate Change",20,0,12
"2050","3255397117830448","Climate Change","Climate Change",15,0,2
"2051","3244077362295757","Climate Change","Climate Change",15,1,6
"2052","3240794625957364","Climate Change","Climate Change",9,0,3
"2053","3182669068436587","Climate Change","Climate Change",16,0,13
"2054","3179578858745608","Climate Change","Climate Change",6,0,0
"2055","3165482693488558","Climate Change","Climate Change",6,0,0
"2056","3162440860459408","Climate Change","Climate Change",9,0,2
"2057","3154033391300155","Climate Change","Climate Change",6,0,2
"2058","4637277522965213","Climate Change","Climate Change",0,0,0
"2059","3151441751559319","Climate Change","Climate Change",4,0,0
"2060","3138204709549690","Climate Change","Climate Change",9,0,3
"2061","3135384589831702","Climate Change","Climate Change",3,0,2
"2062","3132597700110391","Climate Change","Climate Change",13,0,6
"2063","3132191286817699","Climate Change","Climate Change",8,0,3
"2064","227222474919130","Climate Change","Climate Change",0,0,0
"2065","3113357222034439","Climate Change","Climate Change",5,0,1
"2066","3105528676150627","Climate Change","Climate Change",12,0,3
"2067","3105128952857266","Climate Change","Climate Change",9,0,1
"2068","3102279299808898","Climate Change","Climate Change",5,0,3
"2069","594068828155473","Climate Change","Climate Change",0,0,0
"2070","3080893255280836","Climate Change","Climate Change",18,0,2
"2071","3075326029170892","Climate Change","Climate Change",5,0,2
